009.01,002.30,-003.10,,Bsef20m500,2024-03-20 21:46:51.270495
009.01,002.30,-003.11,,Bsef20m500,2024-03-20 21:46:51.274489
009.01,002.30,-003.12,,Bsef20m500,2024-03-20 21:46:51.282489
009.01,002.31,-003.12,,Bsef20m500,2024-03-20 21:46:51.286518
009.00,002.31,-003.13,,Bsef20m500,2024-03-20 21:46:51.288489
009.00,002.31,-003.13,,Bsef20m500,2024-03-20 21:46:51.291488
009.00,002.31,-003.13,,Bsef20m500,2024-03-20 21:46:51.295488
009.00,002.31,-003.14,,Bsef20m500,2024-03-20 21:46:51.299490
009.00,002.31,-003.14,,Bsef20m500,2024-03-20 21:46:51.304488
009.00,002.31,-003.14,,Bsef20m500,2024-03-20 21:46:51.308567
009.00,002.31,-003.14,,Bsef20m500,2024-03-20 21:46:51.312490
009.00,002.31,-003.14,,Bsef20m500,2024-03-20 21:46:51.318178
009.00,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.323177
009.00,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.344552
009.00,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.358001
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.364556
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.370654
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.374651
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.379652
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.386000
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.388438
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.392444
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.396437
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.402625
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.407763
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.411625
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.417731
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.422148
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.425728
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.429728
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.437116
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.442119
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.446114
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.452541
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.458536
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.462533
008.99,002.32,-003.15,,Bsef20m500,2024-03-20 21:46:51.471980
009.00,002.32,-003.14,,Bsef20m500,2024-03-20 21:46:51.479979
009.00,002.32,-003.14,,Bsef20m500,2024-03-20 21:46:51.485836
009.00,002.32,-003.14,,Bsef20m500,2024-03-20 21:46:51.556149
009.00,002.32,-003.14,,Bsef20m500,2024-03-20 21:46:51.561147
009.00,002.32,-003.14,,Bsef20m500,2024-03-20 21:46:51.565150
009.00,002.32,-003.14,,Bsef20m500,2024-03-20 21:46:51.570152
009.00,002.32,-003.14,,Bsef20m500,2024-03-20 21:46:51.574148
009.00,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.578147
009.00,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.583150
009.00,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.588148
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.592149
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.599005
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.604004
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.609003
008.99,002.31,-003.15,,Bsef20m500,2024-03-20 21:46:51.615421
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.622426
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.628178
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.633289
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.639282
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.643346
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.647346
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.652352
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.656444
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.660459
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.665463
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.671797
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.675849
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.682947
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.687940
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.695945
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.704280
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.710401
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.715403
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.722177
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.730718
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.736718
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.740721
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.747627
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.753629
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.757527
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.762032
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.765526
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.770527
008.99,002.31,-003.16,,Bsef20m500,2024-03-20 21:46:51.774580
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.778567
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.784063
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.789572
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.794568
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.799568
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.805571
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.810642
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.814635
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.820635
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.824637
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.829635
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.835398
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.839443
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.843441
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.847441
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.853441
008.99,002.32,-003.16,,Bsef20m500,2024-03-20 21:46:51.857442
