-000.02,-000.03,-000.13,,Bsef20m500,2024-03-20 21:46:51.277459
-000.03,-000.08,-000.17,,Bsef20m500,2024-03-20 21:46:51.294488
-000.03,-000.08,-000.15,,Bsef20m500,2024-03-20 21:46:51.298491
-000.03,-000.09,-000.14,,Bsef20m500,2024-03-20 21:46:51.303868
-000.04,-000.09,-000.11,,Bsef20m500,2024-03-20 21:46:51.307491
-000.05,-000.09,-000.08,,Bsef20m500,2024-03-20 21:46:51.311488
-000.05,-000.09,-000.06,,Bsef20m500,2024-03-20 21:46:51.316180
-000.06,-000.04,-000.03,,Bsef20m500,2024-03-20 21:46:51.322176
-000.07,-000.02,-000.02,,Bsef20m500,2024-03-20 21:46:51.339552
-000.08,-000.02,-000.01,,Bsef20m500,2024-03-20 21:46:51.343548
-000.09,-000.03,-000.02,,Bsef20m500,2024-03-20 21:46:51.357001
-000.07,-000.03,-000.04,,Bsef20m500,2024-03-20 21:46:51.361491
-000.05,-000.05,-000.06,,Bsef20m500,2024-03-20 21:46:51.367552
-000.04,-000.07,-000.07,,Bsef20m500,2024-03-20 21:46:51.373905
-000.03,-000.07,-000.05,,Bsef20m500,2024-03-20 21:46:51.377652
-000.02,-000.06,-000.02,,Bsef20m500,2024-03-20 21:46:51.383398
-000.04,-000.02,000.07,,Bsef20m500,2024-03-20 21:46:51.391438
-000.07,-000.01,000.10,,Bsef20m500,2024-03-20 21:46:51.395439
-000.08,000.01,000.13,,Bsef20m500,2024-03-20 21:46:51.400632
-000.07,000.02,000.13,,Bsef20m500,2024-03-20 21:46:51.406624
-000.07,000.02,000.13,,Bsef20m500,2024-03-20 21:46:51.410622
-000.05,000.01,000.12,,Bsef20m500,2024-03-20 21:46:51.414931
-000.04,000.00,000.10,,Bsef20m500,2024-03-20 21:46:51.420727
-000.04,-000.01,000.09,,Bsef20m500,2024-03-20 21:46:51.424730
-000.04,-000.01,000.08,,Bsef20m500,2024-03-20 21:46:51.428727
-000.04,-000.02,000.07,,Bsef20m500,2024-03-20 21:46:51.435122
-000.02,-000.04,000.07,,Bsef20m500,2024-03-20 21:46:51.440115
-000.01,-000.06,000.07,,Bsef20m500,2024-03-20 21:46:51.445114
-000.01,-000.08,000.08,,Bsef20m500,2024-03-20 21:46:51.450312
-000.00,-000.10,000.09,,Bsef20m500,2024-03-20 21:46:51.456534
-000.00,-000.10,000.12,,Bsef20m500,2024-03-20 21:46:51.461532
000.00,-000.08,000.12,,Bsef20m500,2024-03-20 21:46:51.469980
-000.03,-000.05,000.03,,Bsef20m500,2024-03-20 21:46:51.477980
-000.04,-000.04,000.01,,Bsef20m500,2024-03-20 21:46:51.483686
-000.05,-000.04,-000.00,,Bsef20m500,2024-03-20 21:46:51.554149
-000.06,-000.04,000.00,,Bsef20m500,2024-03-20 21:46:51.560152
-000.05,-000.06,000.00,,Bsef20m500,2024-03-20 21:46:51.568149
-000.04,-000.07,000.01,,Bsef20m500,2024-03-20 21:46:51.573147
-000.01,-000.07,-000.00,,Bsef20m500,2024-03-20 21:46:51.577147
000.02,-000.08,-000.01,,Bsef20m500,2024-03-20 21:46:51.581147
000.04,-000.08,-000.02,,Bsef20m500,2024-03-20 21:46:51.587150
000.06,-000.09,-000.05,,Bsef20m500,2024-03-20 21:46:51.590168
000.07,-000.11,-000.08,,Bsef20m500,2024-03-20 21:46:51.597461
000.07,-000.11,-000.07,,Bsef20m500,2024-03-20 21:46:51.603002
000.07,-000.11,-000.05,,Bsef20m500,2024-03-20 21:46:51.607001
000.05,-000.11,-000.05,,Bsef20m500,2024-03-20 21:46:51.614159
000.04,-000.11,-000.03,,Bsef20m500,2024-03-20 21:46:51.619419
000.03,-000.11,000.00,,Bsef20m500,2024-03-20 21:46:51.626179
000.03,-000.10,000.03,,Bsef20m500,2024-03-20 21:46:51.631179
000.01,-000.08,000.03,,Bsef20m500,2024-03-20 21:46:51.637306
-000.00,-000.08,000.03,,Bsef20m500,2024-03-20 21:46:51.641345
-000.01,-000.07,000.03,,Bsef20m500,2024-03-20 21:46:51.645346
-000.03,-000.06,000.02,,Bsef20m500,2024-03-20 21:46:51.649348
-000.04,-000.04,000.02,,Bsef20m500,2024-03-20 21:46:51.655673
-000.04,-000.03,000.04,,Bsef20m500,2024-03-20 21:46:51.659459
-000.04,-000.03,000.03,,Bsef20m500,2024-03-20 21:46:51.663459
-000.02,-000.05,000.02,,Bsef20m500,2024-03-20 21:46:51.669796
000.00,-000.07,000.03,,Bsef20m500,2024-03-20 21:46:51.674793
000.03,-000.10,000.02,,Bsef20m500,2024-03-20 21:46:51.680944
000.03,-000.12,000.02,,Bsef20m500,2024-03-20 21:46:51.686941
000.02,-000.12,000.02,,Bsef20m500,2024-03-20 21:46:51.691942
000.01,-000.10,000.04,,Bsef20m500,2024-03-20 21:46:51.701306
-000.01,-000.08,000.07,,Bsef20m500,2024-03-20 21:46:51.708402
-000.03,-000.06,000.09,,Bsef20m500,2024-03-20 21:46:51.713400
-000.03,-000.04,000.09,,Bsef20m500,2024-03-20 21:46:51.720477
-000.03,-000.02,000.07,,Bsef20m500,2024-03-20 21:46:51.729719
-000.04,-000.01,000.03,,Bsef20m500,2024-03-20 21:46:51.734721
-000.04,-000.02,000.00,,Bsef20m500,2024-03-20 21:46:51.738717
-000.03,-000.03,000.00,,Bsef20m500,2024-03-20 21:46:51.746050
-000.04,-000.04,-000.01,,Bsef20m500,2024-03-20 21:46:51.751630
-000.04,-000.04,-000.00,,Bsef20m500,2024-03-20 21:46:51.756512
-000.05,-000.05,000.01,,Bsef20m500,2024-03-20 21:46:51.760526
-000.05,-000.05,000.02,,Bsef20m500,2024-03-20 21:46:51.764530
-000.04,-000.05,000.02,,Bsef20m500,2024-03-20 21:46:51.772527
-000.04,-000.05,000.03,,Bsef20m500,2024-03-20 21:46:51.777571
